0,1,2
4,(B)Grammar. Introducing Adjectives and Adverbs,"By the end of the lesson, pupils should be able to: (i)explain the need to give more information. (ii)identify adjectives and adverbs as words which give more information in (ii) demonstrate recognition of rhyming words. (iii)determine whether two words rhyme or not."
4,(C)VocabuIary building: New words and reading,"By the end of the lesson, pupils should be able to: (i) explain vocabulary building; (ii) create new words; (iij) analyse the techniques used in reading."
4,"(D)Literature: Rhyming words,","By the end the lesson, pupils should be able to: (i) define rhyming words and identify them; (ii) demonstrate recognition of rhyming words;"
5,(A)Reading on effect of harmful herbal medicine,"By the end of the lesson, pupils should be able to: (i) identify information about harmful herbal medicine from the passage. (ii) use evidence from the passage to explain the risk factors of harmful practices with herbal medicine (iii)share their experiences about the use of herbal medicine."
5,"(B)lntroducing individuals using (l am, you, are, my name is, we are, this is my etc.)","By the end of the lesson, pupils should be able to: (i)identify words used to introduce; (ii)introduce themselves as individuals,;"
5,(C)Grammar: Nouns.,"By the end of the lesson, pupils should be able to: (i)explain what nouns are; (ii)identify the different types of nouns; (iii)use of nouns in sentences."
5,(D)Oral and written comprehension passage.,"By the end of the lesson, pupils should be able to: (l) examine and label pictures in the given passage. (ii)list and identify comprehension strategies in the given passage. (iii)apply comprehension strategies to the given passage."
6,"(A)Spelling: Four letter words — Tail, Food, Root, Four, Pink etc.","By the end of the lesson, pupils should be able to: (i) identify letters comprising a word from the sounds of the phonemes, (ii)pronounce the four letters together. (iii)write the four letter words correctly."
6,(B ) Supplementary Reading: Poetry.,"By the end of the lesson, pupils should be able to: i) share with other pupils the poems read; ii) discuss lesson leamt from the book iii) relate events in the story to their personal lives"
7,A. Mid-term tests B. Open day C. Mid-term break Homework,
8,A) Fluency reading.,"By the end of the lesson, pupils should be able to; i) actively listening and observe a reading model; (ii)emulate the model reading to fluently read the given passage; iii) recognize ideas in the given passage; iv) connect the ideas in the passage to give an oral summary of the passage."
8,B) Oral composition: My school.,"By the end of the lesson, pupils should be able to; i)talk about their school facilities orally; ii)discuss the school arrangement orally; iii) classify the school components into sections and describe each section orally; iv)give a simple talk about “my school”."
8,"C) grammar: Using pronouns in sentences -my , his ,her jour ,their, yours etc.","By the end of the lesson, pupils should be able to; (i) define pronouns; ii) identify and list out some pronouns (singular and plural form); iii) use pronouns in sentence."
8,Supplementary Reading: A play.,"By the end of the lesson, pupils should be able to: (i)read and share with other pupils the story read. (ii) discuss lessons learnt from the book. (iii)relate events in the story to their personal lives."
9,A) Vocabulary building: New words and meaning.,"By the end of the lesson, pupil should be able to: i) combine words to make meaning. ii)discover the meaning of each words given to them. iii)use the new words in sentences."
9,,"By the end of the lesson, pupil should be able to: i)examine and label picture in books; ii) and identify comprehension strategies; iil)apply comprehension stategies to text."
9,My School,"By the end of the lesson, pupil should be able to: i)explain steps to writing composition (ii) use the steps to write essay on my schooli"
9,Structure: Make sentence on synonyms and antonyms,"By the end of the lesson, pupil should be able to: i)explain synonyms and antonyms (ii) list some synonyms and antonyms iii)make sentences using synonyms and antonyms of the same words."
10,"A) Revision: grammar -present, past and future actions.","By the end of the lesson, pupil should be able to: i)identify the tenses by circling it in a sentence. (ii) use the tenses where necessary. iii)demonstrate the tenses songs and action. iv)sentences using the past, present and future tense."
10,B) Revision: literature — rhyming words.,"By the end of the lesson, pupil should be able to: i)define rhyming words and identify them. ii)demonstrate recognition of rhyming words. iii)determine whether two words rhyme or not."
10,"C) Revision: Culture, custom and tradition.","By the end of the lesson, pupil should be able to: i)examine his/her culture. ii)identify cultural differences within the community. iii)discover the basic components of culture."
10,D)Revision: Colour — Colouring the given pictures.,"By the end of the lesson, pupils should be able to: i)examine the given pictures very well and name them. ii) identify the best colourto be use in colouring the picture given. iii) colour the given picwres adequately."
11,REVISION,REVISION
12,EXAMINATION,EXAMINATION
