0,1,2
6,Writing Skill:Writing of the numbers 1-50 -Comparc and order numbers from 1-20 using <and >.,"Pupils should be able to: i. count and identify numbers from 41 – 50 ii. count objects from 41 -50 iii. write numbers 41 – 50, 1-50 in numerals. iv. identify and represent numbcrs from 1 —20 on the number line v. identify the value of numbers vii. compare the value of numbers viii. identify the equal to sign (=) ix. counting from 1 – 20 increase a digit number by one in order."
7,MID TERM BREAK,MID TERM BREAK
8,"Counting Skill: Identification, counting reverse counting Writing Skill:","At the end ofthe lesson, pupils should be able to: i. identify numbers from 21-50, ii. count number of objects from 21-50 and 1-50 write numbers 21-50 in numerals. iii. arrange numbers from 21-50,1-50 in order ofmagnitude. iv. skip count in 2s practice reverse counting of numbers."
8,"-Writing of numbers 21-50, 1-50 Numbers 1 – 20 in words","At the end ofthe lesson, pupils should be able to: i. identify numbers from 21-50, ii. count number of objects from 21-50 and 1-50 write numbers 21-50 in numerals. iii. arrange numbers from 21-50,1-50 in order ofmagnitude. iv. skip count in 2s practice reverse counting of numbers."
9,Introduction to Math Ects: Counting Skill: Numbers 51-60 -Reverse counting of the numbers,"Pupils should be able to: i. count and identify numbers from 51-60, 1-60 ii. count objects from 51 — 60 iii. wite numbers 51 – 60 in numerals. iv. explain the term “addition’ and its sign ‘+’ v. add zero to any number and identify the automatic answer vi. add two whole numbers with sum not more than 10 e.g5+ 1-6, 2+ 8=10 vii. add doubled numbers with sum not more than 10 e.g. 2+2=4, 3+3=6, 1+1=2 viii. apply addition of single digit numbers to real life situation (Real life problems) ix. solve quantitative reasoning on addition."
9,"Writing Skill: Writing of numbers 51-60 160 -Addition of two 1- digit numbers with sum not more than 10. -Introduce zero property, -The concept of dou bles, – Count forward.","Pupils should be able to: i. count and identify numbers from 51-60, 1-60 ii. count objects from 51 — 60 iii. wite numbers 51 – 60 in numerals. iv. explain the term “addition’ and its sign ‘+’ v. add zero to any number and identify the automatic answer vi. add two whole numbers with sum not more than 10 e.g5+ 1-6, 2+ 8=10 vii. add doubled numbers with sum not more than 10 e.g. 2+2=4, 3+3=6, 1+1=2 viii. apply addition of single digit numbers to real life situation (Real life problems) ix. solve quantitative reasoning on addition."
10,Comparison and Ordering of Numbers Counting Skill: -Numbers 61-70 -Reverse counting of the numbers.,"At the end of the lesson, pupils should be able to: i. count and identify numbers 61 – 70, 1 -70; ii. identify numbers from 1 -50 on a number line; iii. read and write numbers 1 -70 in numerals; iv. compare numbers from 1-50 using more than, less than, and equal to; v. counting 2s and 10s from any number between 1-50. vi. Practice adding numbers sum not more than 10 in real life situations."
10,Writing Skill: -Writing of the numbers -Ordering of numbels: 1-50 -Comparing numbers 1 – 50,"At the end of the lesson, pupils should be able to: i. count and identify numbers 61 – 70, 1 -70; ii. identify numbers from 1 -50 on a number line; iii. read and write numbers 1 -70 in numerals; iv. compare numbers from 1-50 using more than, less than, and equal to; v. counting 2s and 10s from any number between 1-50. vi. Practice adding numbers sum not more than 10 in real life situations."
11,Revision:,Revise
12,EXAMINATION,EXAMINATION
13,EXAMINATION,EXAMINATION
