0,1,2
4,(C) Concepts of prints: Description of objects according to their colours.,"By the end of the lesson, pupils should be able to: (i) discuss the characteristics of an object including its colour; (ii) identify the principal colours by name; (iii) recognise similarities between the properties of certain objects and materials (colour); iv) arrange objects based on their similarities; (v) describe individual and grouped objects by mentioning their characteristics and colour."
4,"(D) Listening and answering questions from passages, stories read.","By the end of the lesson, pupils should be able to: (i) actively listen to passage/story attentively; (ii) follow simple concrete commands from the story; (iii) obtain facts and information from the passage; (iv) discuss the meaning of the information in the passage"
5,"(A) Grammar: Making sentences about the present, past, and future.","By the end of the lesson, pupils should be able to: i) identify the verb and tense in a sentence by circling it; ii) write sentences using the past, present or future tense; iii) differentiate between sentences in past, present, and future tenses."
5,B)Composition: composition about myself.,"By the end of the lesson, pupils should be able to: i) discuss similarities and differences between peers; ii) describe themselves orally; iii) write describing words about themselves."
5,C)Phonics: Consonant/t/,"By the end of the lesson, pupils should be able to: (i) identify the consonant letter (ii)pronounce the consonant letter (iii) write the consonant letter correctly."
5,D) Poetry: reading the given poem “Solomon Grundy”.,"By the end of the lesson, pupils should be able to: (i) identify the song lyrics of the poem; (ii) analyze the conten of the song lyrics of the poem; (iii) sing the poem as a song.."
6,(A)Voæbulary building: New words and meaning.,"By the end of the lesson, pupils should be able to: (i) combine the words to make meaning (ii) explain the meaning of each word. (iii) use the new word in sentence."
6,B) Oral Comprehension.,"By the end of the lesson, pupils should be able to: i) listen actively to a short passage; ii) list and identify comprehension strategies. iii) apply comprehension strategies to text."
6,(C)Supplementary Reading: Poetry.,"By the end of the lesson, pupils should be able to: (i) read and share with other pupils fre poem read. (ii) discuss lessons teamt from tie poem read. (iii) relate events in tie poem to their personal lives."
6,"D) Phonic•. Vowel sound W, [u: l, put, push, full, good.","By the end of tie lesson, pupils should be able to: i) produæ the vowel sounds as in put, push, full, well. iii) match the sounds with words."
6,E) Picture reading.,"By the end of the lesson, pupils should be able to: l) identify the given pictures; ii) interpret information from the given pictures; iii) categoise the given pictures,"
7,Mid-term tests -Open day -Mid-term break -Homework,
8,"A)Phonics : Pronunciation of the vowel sounds a, e, I,","By the end of the lesson, pupils should be able to: (l) identify the vowel sounds; (ii) pronounce the vowel sounds correctly; (iii) identify words containing the vowel sounds. (iv) produce new words with the vowel sounds."
8,(B) Comprehension: reading a passage,"By the end of the lesson, pupils should be able to: (i)identify new words in the given passage. (ii) read the given passage correctly. (iii) dramatize the story in the given passage. (iv) explain the events in the passage."
8,Supplementary Reading: A play.,"By the end of the lesson, pupils should be able to: (i) read and share with other pupils the story read. (ii) discuss lessons leamt from the book. (iii) relate events in the story to their personal lives."
8,(D) Colour: colouring the given pictures of plant pepper and leaf.,"By the end of this lesson, pupils should be able to: (i) examine the given pictures and name them. (ii) identify the best colour to use in colouring the given pictures. (iii) colour the given plants adequately."
9,(A) Grammar: meaning of an apostrophe.,"By the end of the lesson, pupils should be able to: (i) identify an apostrophe in sentence or words. (ii)exp!ain how to use an apostrophe. (iii)use an apostrophe correctly."
9,(B)Compositio n: My best friend.,"By the end of the lesson, pupils should be able to: i) write at least five(5) adjectives to describe tieir best friend; (ii) draw a card for their best friend; (ili) explain the qualities of a good friend and discuss about how to treat and relate to one another."
9,(C)Literature: poem reading -Jack and Jill,"By the end of the lesson, pupils should be able to: (i) analyse the contents of the poem; (ii) identify the ideas in the poem; (iii) read the poem and demonstrate the actions described."
9,D) Vocabulary building: New words and reading.,"By the end of the lesson, pupils should be able to: (i) generate new words from a given passage; (ii) analyse techniques used in reading; (iii) read a given passage fluently."
10,Revision: Contents of print: Recognise different prints.,"By the end of the lesson pupils should be able to: (i) identify the front and back of the book. (ii) recognise different print resources. (iii) observe parts of a book such as title, author, etc."
11,REVISION,Revise
12,EXAMINATION,EXAMINATION
13,EXAMINATION,EXAMINATION
