0,1,2
8,(b) Structure: Phrasal Verbs,"By the end of the lesson, pupils should be able to: (i) describe phrasal verbs; (ii) learn the meaning of ten phrasa verbs; (iii) provide written and then speaking practice of the ten phrasal verbs; (iv)acquire more vocabularies."
8,(c ) Comprehension and Vocabulary Development: Deriving New Words and Meaning,"By the end of the lesson, pupils should be able to: i. draw inferences from passages after reading; (ii) differentiate between main ideas and supporting ideas in a given passage; (iii) construct sentences with the key words and unfamiliar words derived from the passage; (iv) provide answers to the questions that follow the passage."
8,(d)Writing: Descriptive Essay. Write composition on “My Environment’,"By the end of the lesson, pupils should be able to: (i) complete a guided essay on ‘My Environment’; (ii) highlight the outlines steps/procedures of writing this essay; (iii) write a descriptive essay on ” My Environment”."
8,e) Supplementary Reading: Poems,"By the end of the lesson, pupils should be able to: i share with other pupils the poems read; ii discuss lessons learnt from the book; iii relate events in the story to their personal lives."
8,(f) Dictation for the week,"Learners are to be guided to learn the following words: feudal, depiction, withdrawal, honorary, wrestling, toxicant, xylophone, vulture, vampire, shrewd."
9,Speech work: Exposition Basic Concept of Drug Abuse,"By the end of the lesson, pupils should be able to: i. master the correct pronunciation of words and sentence forms in a given dialogue; ii. identify the appropriate words (register) for the topic; iii. speak in correct intonation, stress and rhythm, about Drug Abuse; iv. discuss the appropriate information on drug abuse such as . causes, effects and solution"
9,(b)Structure: Adjective and Adverb Puzzles,"By the end of the lesson, pupils should be able to: (i) identify adjectives and adverbs in puzzle games; (ii) recognise the adjective and adverb in every sentence and match the puzzle pieces to check the answer. iii) consider comparative and superlative adjectives and adverbs game puzzles activity (iv) analyse the use of adjectives and adverbs in sentences"
9,(c) Comprehension and Vocabulary Development: Teaching New Words and Meaning (Inter-house Sport Day),"By the end of the lesson, pupils should be able to: i) recognize simile and rnetaphor used in the passage; (ii) differentiate between rnain ideas and supporting ideas in a given passage; (iii) construct sentences with the key words and unfamiliar words derived from the passage, (iv) provide answers to the questions that follow the passage."
9,(d ) Writing: Composition on ‘Town life is better than village life’.,"By the end of the lesson, pupils should be able to: (l) describe characteristics and elements of a debate; ii.) draw out points to support or oppose the motion; iii.) argue for or against the topic."
9,"(e ) Dictation for the week Abbreviate,","Learners are to be guided to learn the following words: acrobatic, arrogance, bureaucracy, calibrate, impassive, impromptu, marathon, metamorphosis, miscellaneous"
10,(a) Speech work: Managing Agriculture,"By the end of the lesson, pupils should be able to: (i) read the selected passage audibly and pronounce the new words correctly, ii construct sentences with the identified new words orally; iii discuss orally the meanings and lesson they can derive from the passage; iv answer questions follow the passage orally."
10,(b) Structure: Descriptive Adjective,"By the end of the lesson, pupils should be able to: (i) identify basic adjectives (ii) use adjectives to describe themselves or objects; iii) differentiate between the use of opposing pairs of adjectives e.g. “tall and short”, “hot and cold”, expensive and cheap”. iv) Construct sentences with descriptive adjectives."
10,"(c)Comprehension and Vocabulary Development:”Health-sickness, cures for human ailment”","By the end of the lesson, pupils should be ablo to: (i)identify and explain the key word in the passage: (ii) Use the key words and unfamiliar words in sentences iii. deduce the main ideas and supporting ideas from the given passage (iv) infer the appropriate answers from the given passage to questions;"
10,(b) Writing: Composition on “My Grandma”,"By the end of the lesson, pupils should be able to: i identify the appropriate adjectives for descriptions of grandma; ii use the descriptive adjectives in simple sentences; iii write a descriptive essay on “My grandma”."
10,(e)Dictation for the week,"Leamers are to be guided to learn the following words: Authoritatively, categorically, organisational, malady, outrageous, deficiency, ubiquitous, million, mammal, pioneer."
11,(a) Speech work: Using the Telephone,"By the end of the lesson, students should be able to: i.) identify accepted structure employed in telephone conversations; ii) apply correct intonation and stress pattern in questions and statements; iii demonstrate clarity in speech and use very pleasing tones in class"
11,(b)Structure: ‘Must ‘ ‘have to’,"By the end of the lesson, students should be able to: i. explain use of ‘Must and Have to’ ii. differentiate between the uses of ‘Must and Have to’ iii. construct sentences on different ways of using ‘Must and Have to’."
11,(C) Comprehension and Vocabulary development: Reading for further understanding of relationship between ideas,"By the end of the lesson, pupils should be able to: (i) identify the topic sentence in each paragraph; (ii) establish the relationship between the topic sentence(s) and the main idea in a given passage; (iii) attach contextual meanings to new words found in a given passage."
11,(d)Writing: Descriptive Essay. Write composition on “A Goat”,"By the end of the lesson, pupils should be able to: i. highlight the outlines steps/procedures of writing descriptive essay; ii. complete a guided descriptive essay iii. write a descriptive essay on ‘A Goat’."
11,(e )Dictations for the week,"Learners are to be guided to learn the following words: Zealot. vandahsm. vocation. therapeutic, negligence, jealousy, impedinentt alliance. absorption, alkaline"
12,Revision,Revise
13,EXAMINATION,EXAMINATION
