0,1,2
6,(B)Literature: Fiction and non- fiction,"By the end of the lesson, pupils should be able to: (i)identify works of fiction and nonfiction; (ii)determine the similarities between fiction and non-fiction; (iii)contrast works of fiction and nonfiction"
6,(C)The writing process,"By the end of lesson, pupils should be able to: (i)define elements of the writing process; (ii)explain the writing process; (iii) apply the writing process to write about self."
7,A. Mid-term tests B. Open day C. Mid-term break D. Hornework,
8,(A)Comprehension passage on drug abuse,"By the end of the lesson, pupils should be able to: (i)discuss the main idea of the story simple drugs (ii)identify facts and other kinds of information in the passage; (iii)explain causes and effects in the given passage; (iv) discuss the moral lessons learnt from the story."
8,(B) Supplementary Reading: A play,"By the end of the lesson, pupils should be able to: i) read and share with other pupils the story read; (ii) discuss lessons learnt from the book; iii)relate events in the story to their personal lives"
8,(C) Vocabulary: Building New Words and their Meaning,"By the end of the lesson, pupils should be able to: (i) combine new words to make meaning (ii) explain the meaning of each new words (iii) make use of the new words in sentence."
8,(D)Phonics: Vowel Sound /ai/,"By the end of the lesson, pupils should be able to: (i) recognize the /ai/ sound (ii) blend /ai/ words for reading and spelling (iii) pronounce the /ai/ sounds"
8,(E) Colour matching colours,By the end of the lesson pupils should be able to: (i)identify basic colours (ii)locate real world objects of a specific colour (iii)match the colour given with the object
9,A)Vocabulary building: New words and meaning N.B. The new words are taken from the passage read earlier,"by the end ot the lesson, pupils should be able to: (i)analyse new words to determine meaning; (ii)explain the meaning of each words given to them; (iii)identify synonyms of the new words (iv)use the new words in their own sentences: (v) dramatize the meaning of the new words."
9,(B) Literature poetry: Rhyming poems,"By the end of the lesson, pupils should be able to: (i)describe Rhythm and rhyme (ii)create poems with rhythm (iii)dramatize rhymes and rhythm in poems by saying it loud"
9,"(C)SpeIling: Three-letter words: e.g. cat, bag, cup, cap","By the end of the lesson, pupils should be able to: (i)identify the letters; (ii)pronounce the three letters together; (iii)write the three letter words correctly,"
10,(A)Revision: listening to and telling a story,"By the end of the lesson, pupils should be able to: (i)summarize the story in their own words (ii)relate the story to real life situaüon; (ii)list the characters in the story"
10,(B)Revision: writing of two letter words,"By the end of the lesson, pupils should be able to: (i) arrange the letters (ii) match two letter groups; (ii) pronounce the letter. two letters match together"
10,(C)Revision Phonics: production of consonant sound and words,"By the end of the lesson, pupils should be able to: i)list consonant sounds ii) apply songs to the sounds iii) match sounds and words"
10,(D)Revision comprehension: Passage reading skill.,"By the end of the lesson, pupils should be able to: (i)identify new words in the passage; (ii)compose a small poem from the passage; (iii)summarize the passage."
11,REVISION,REVISION
12,EXAMINATION,EXAMINATION
