0,1,2
4,"Speech Work: pronunciation of polysyllabic words with the stress and intonation, for example: Rægis-tra-tion Sa-tu-a-tion Dup-li-ca-tion","By the end of the lesson, pupils should be able to: i) recognize poly syllabic words; ii) put stress on the right syllable; iii) recognize the stressed and unstressed syllable in polysylabic words; pronounce poly syllabic words correctly."
5,"Reading: A newspaper (recognizing the features of a newspaper such as headlines, captions, key words, graphics, pictures and so on)","By the end of the lesson, pupils should be able to: i) read newspaper articles with understanding; ii) scan and skim newspaper on obtain useful information or get general ideas; iii) share information from news paper read; iv) answer questions correctly on article read."
5,Structure:Simile,"By the end of the lesson, pupils should be able to: i. define simile ii. compare things in respect for what they share in common iii. identify similes in sentences use similes correctly"
5,Dictation for the week,"Pupils are to be guided to learn the following words Bulletin, diary, gazette, period, magazine, community, press, paper, ledger, review."
5,Writing: Technical Manuals Keeping a diary,"By the end of the lesson, pupils should be able to: i. recognize a diary and state its purpose; ii. identify the features of a diary entry; iii. write a daily diary entry for one week."
5,"Writing an expository essay. Composition(strategies for safe water, water audits uses)","By the end of the lesson, pupils should be able to: i. develop good expository composition on given topic ii. use finding from their re-search to support the points they are making, express themselves clearly to share information"
6,"Speech Work: Guided speech Making in topics such as why we should recycle, how we can save water, what to do to protect our","By the end of the lesson, pupils should be able to: i) use the appropriate format in making speeches on different occasions; ii) use appropriate register for the occasion; iii) make verbal speeches with clear pronunciation, correct stress and intonation."
6,Structure: Similes and Metaphors She is as black as a cola (simile) she is a coal ( metaphor),"By the end of the lesson, pupils should be able to: i) define simile and metaphor respectively ii) construct sentences with simile and metaphor iii) turn simile into metaphor"
6,Reading: Passage on Drug use and consequences consumer Education,"By the end of the lesson, pupils should be able to: i) read the passage with understanding: ii) explain the consequences of lack of consumer education; iii) answer comprehension question on the passage."
6,Dictation for the week,"Pupils are guided to learn the following words: Infection, supreme, castigate, Severe, encounter, infer, guest, insect, burst, hectic."
6,"Writing: Expository Composition Effects of Normal and excessive use of drugs, drug use and abuse",By the end of the lesson pupils should be able to: i) define an expository essay and describe its features; ii) use findings from their research to discuss the topic or ally; iii) express themselves clearly to share information; iv) compose and write an essay on the give topic.
6,Supplementary reading,"By the end of the lesson, pupils should be able to; i) share with other pupils the story read. ii) discuss lesson learnt from the book iii) relate events in the story to their personal life."
7,MID TERM ACTIVITIES,MID TERM ACTIVITIES
8,Speech work: Guided speech makings- vote of thanks,"By the end of the lesson learners should be able to: l) speak in public using appropriate register, ii) use the appropriate format for the speech, iii) demonstrate good speech habits of clear pronunciation , correct stress and intonation"
8,Reading: Passage on important topics in nature,"By the end of the lesson, pupils should be able to: l) read and obtain useful information from the passage."
8,Grammar: word formation: Verbs from adjectives for example : Glad-gladden Dark-darkness Wide-widen,"By the end of the lesson, learners should be able to i.) form verbs from adjectives Recognize the suffix(es) used ‘enl, ‘ness’ ii.) use the formed verb and the adjective in sentence to slow their meaning and uses"
8,Dictation for the week,"Pupils are to be guided to learn the following words; gratitude, truth, mood, chance, deed, toward, ability bosom, slight, annoying"
8,Writing: Technical manuals – completing an application form,By the of the lesson leamers should be able to: I. identify an application form and its features (a) Bio-data (b) Personal information; ii. state the purpose of the form; iii. fill a model form appropriately.
8,Audio visual Sample application form Charts showing features of a form Web resources,"By the end of the lesson, pupils should be able to: l. share with other pupils the story they read ii. discuss lesson learnt from the book iii. relate events in the story to their personal lives"
9,Speech Work: Intonation practice on dialogue and conversation,"By the end of the lesson, pupils should be able to: i) use intonation stress and pronounce sentences correctly; ii) engage in the give and take dialogue; iii) recognize variation of the noun to suggest understanding; iv) identify and summarize the main points."
9,Structure: Use of Idiomatic expressions,"By the end of the lesson, pupils should be able to: i) recognize the difference between the literal use and idiomatic use of language; ii. list some idiomatic expression and their meanings; iii) use some idiomatic expression in sentences,"
9,A reading passage on a dialogue (A telephone conversation),"By the end of the lesson, pupils should be able to: i) read passage with understanding; ii. role play the characteristics in the passage iii) explain the behavior of characters in the passage and predict their future."
9,Dictation for the week,"Pupils are to be guided to learn the following words: Contrast, suitable, Width, tape, lullaby, approve, survey, incubator, bereave, savages locate."
9,Writing: Dialogue,"By the end of the lesson, pupils should be able to: i. recognize the format of a dialogue; ii, write a dialogue taking note of the give and take (talk and response) pattern involved; role play the character in the dialogue."
10,Speech Work Pronunciation practice with shifting stresses. Forexample: History/Historical Science/Scientific Electric/Electrical Botany/Botanical,"By the end of the lesson, pupils should be able to: i) pronounce given words using the correct stress; ii) recognize the stressed and unstressed syllables. iii) generate more words having stressed and unstressed syllables"
10,Structure: Adverbs,By the end of the lesson learners should be able to: i) develop a definition of the roie/function of adverbs; ii) recognize adverbs in sentences and distinguish them from other parts of speech; iii) recognize type of adverbs and the questions they answer; iv) construct sentences correctly with given adverbs.
10,"Reading: Passage on records or obsnable study cf a particular animal, thing and so on.","By the end of the lesson, pupils should be able to: l) read and understand the passage; ii) recognize the subject matter of the passage; iii) extract the necessary information from the passage; iv) answer questions on the passage correctly."
10,Dictation for the week,"Pupils are guided to learn the following words; Aware, notice, concern, regard, watch, thought, attention, adhere, happen, change"
10,Writing: Recording observations,"By the end of the lesson, i) observe a process (an animal, insect, object, food) using all senses; ii) take notes of what they observe; iii) write down their notes into well organized paragraph with a labeled drawing"
