0,1,2
8,(d) Grammar: Aural Discrimination /t/,"By the end of the lesson, i pupils should be able to: i pronounce both sounds ii. distinguish between the two sounds ii. recognize the sounds in words and sentences, iii. contrast and discrmnate between the two sounds e.g team and them"
8,(e) Writing Description: -Passage on Good Morals,"Sy the end of the lesson, pupils should be able to: i. highlight the features of a descriptve passage; ii dscuss what good morals are from the passage; . iii. write a descriptve essay on good morals."
8,(f) Dictation: -Selected words from the passage read,"By the end of the lesson, pupils should be able to: i. pick out new words from the passage; ii. write the meaning of the new words in the passage iii. make sentence with the new words iv. write down the dictated words"
9,(a) Speech Work: -Reading Descriptive passage on good morals,"By the end of the lesson, pupils should be able to: l. describe what good morals are; ii. and analize the pasage based on the topic, iii. skim the main point in the passage iv. use words associated with good morals in a sentence"
9,(b) Reading: Comprehension and Vocabulary,"By the end of the lesson, pupils should be able to: i, understand and analyze the passage; ii. differentiate between main ideas and supporting ideas in the passage; iii. recognize new words that signal details, iv. illustrations and examples in the passage"
9,(c) Structure: Fill in the gaps,"By the end of the lesson, pupils should be able to: l. choose appropriate words from a given list; ii. fill in the gap in sentences to make the sentences meaningful."
9,(d) Grammar: Study the sentences with the teacher and make similar sentences with the teacher,"By the end of the lesson, pupils should be able to: l. describe sentence types according to functions; ii. compare and contrast different sentences according to their functions; iii. make similar sentences with the sentences types."
9,((e) Writing: Composition about my family,"By the end of the lesson, pupils should be able to: i. describe the essential characteristics of their family; ii. assess each member of their family noting their roles and characters; iii. write a composition on ‘my family’"
9,(g)Supplementary Reading,"By the end of the lesson, pupils should be able to: i. share with other pupils the story read; ii. discuss lessons learnt from the book; iii. relate events in the story to their personal lives"
10,"(a)Speech Work: Description travelling by Air, sea and road","By the end of the lesson, pupils should be able to: l, descraibe words associated with air, water and road; transport ij. use the words in sentences of their own; iii. practice skimming for idea in a passage; iv. orally use the words in speech."
10,(b) Reading comprehension: Vocabulary,"By the end of the lesson, pupils should be able to: i. analyze the passage; ii. differentiate betveen main ideas and supporting ideas in the passage, iii. recognize new words that signal details llustrations and examples in the passage"
10,(c) Structure: Present past perfect and past continuous tense,"By the end of the lesson, pupils should be able to: i. list verbs that are used to express the present, past and continuous tenses; ii. use appropriate tenses in sentences; iii. classify tenses of sentences used in a given passage; iv. interpret actions in sentences according to the time of action (tense). SBA"
10,(d) Grammar: Verbs,"By tho end of tho pupils should bo ablo to: l, discuss us why wc need verbs and tho functions they perform; ii, classify vcrb$ types according to their in sentences; iii, use verbs in sentences; iv, pick out verbs from a given passage."
10,(e) Wnting Letter wnting (Infomal),"By the end of the tosson, pupils should be able to: i. discuss and mention the features of an informal lettcr; ii. differentiate between an informal and formal letter, iii. use guidelines to write an informal letter."
10,(f) Dictation! Spelling: Selected words from the passage read,"By the end of the lesson, pupils should be able to: I. identify new words from the passage; ii. pronounce the new words; iii. explain the meaning of new words in passage; iv. make new sentences with these words; v. write down the dictated words."
11,(a)Speech Work: Aural,"By the end of the lesson, pupils should be able to: i. pronounce both sounds correctly; ii, distinguish between the two sounds; iii. recognize the sounds in words and sentences; iv. contrast and dtscnrntnate between the two sounds e.g team and them"
11,(b) Reading: Teaching new words. pronunciation/spelling,"By the end of the lesson, pupils should be able to: i. pick out new words from the passage; ii. write the meaning of the new words in the passage iii. make sentence with the new words iv. write down the dictated words"
11,"(c) Structure: Further practice in the use of tenses, the present, past, present, present perfect and past continuous","By the end of the lesson, pupils should be able to: i. identify the use of tenses ii. construct sentence using the tenses iii. classify the tenses in a given pasaage"
11,(d) Grammar: Letter Writing,"By the end of the lesson, pupils should be able to: i. discuss letter writing ii. differentiate between the forms/types of letter iii. compare and contrast samples fo formal, informal and semi-formal letters"
11,(e) Writing Composition,"By the end of the lesson, pupils should be able to: i. describe the schoool they have been to or seen ii. assess the differnt department and sectors of your school iii. write a composition on ‘my school’"
11,(f) Dictation/spelling,"By the end of the lesson, pupils should be able to: i. identify new words from the passage; ii. pronounce the new words; iii. explain the meaning of new words in passage; iv. make new sentences with these words; v. write down the dictated words."
12,REVISION,REVISION
13,EXAMINATION,EXAMINATION
