0,1,2
3,E. Supplementary Reading,"By the end of the lesson, pupils should be able to: (i) share with other pupils the story read; (ii) discuss lessons learnt from the book; (iii) relate events in the story to their personal lives,"
4,A. Structure: Using past Continuous tense in sentence.,By the end of this lesson pupils should be able to: (i) explain past continuous tense; (ii) recognize past continuous tense in sentences; (iii) create sentences with past continuous tense
4,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) identify new words and pronounce them; (ii) recognize new words’ meanings; (iii) demonstrate the meaning of the new words; (iv) use the new words in sentences.
4,C. Oral and Witten comprehension,"By the end of the lesson, pupils should be able to: (i) discuss the main idea of the poem (ii) use evidence from the passage to discuss supporting ideas (iii) identify values and lessons in given poems; (iv) relate the ideas and values in the passage to personal experience"
4,D. Writing. Composition about Mother”,"By the end of the lesson, pupils should be able to: (i) use simple sentence to discuss a descriptive composition; (i) write out points about “my mother”; (iii)write a composition on the given to topic."
5,A. Structure: Present perfect (“ed and en ending s),"By the end of the lesson, pupils should be able to: (i) identify the present perfect tense using ‘ed and ‘en’ ending; (ii) express appropriate use of the present perfect with ‘ed’ and ‘en’ endings respectively; (iii) use the present perfect tense in sentences."
5,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) identify new words and pronounce them; (ii) recognize new words’ meanings; (iii) demonstrate the meaning of the new words; (iv) use the new words in sentences.
5,C. Oral and written comprehension,"By the end of the lesson, pupils should be able to: (i) discuss the main idea of the passage (ii) use evidence from the passage to discuss supporting ideas (iii) identify values and lessons in given passages; (iv) relate the ideas and values in the passage to personnal experience"
5,D. Writing. Composition about myself”,"By the end of the lesson, pupils should be able to: (i) use simple sentence to discuss discriptive composition (ii) write out points about ‘myself’ (iii) write a composition on the given topic"
6,A. Structure: using past continous tense in sentence (cont),By the end of the lesson pupils should be able to: (i) recognize past contious tense in sentence (ii) explain appropraite use of the past continous tense (iii) differentiate between present continous and past continous tense (iv) create sentence with past continous tense.
6,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) identify new words and pronounce them; (ii) recognize new words’ meanings; (iii) demonstrate the meaning of the new words; (iv) use the new words in sentences.
6,C. Reading: Oral and Witten comprehension,"By the end of the lesson, pupils should be able to: (i) discuss the main idea of the passage (ii) use evidence from the passage to discuss supporting ideas (iii) identify values and lessons in given passages; (iv) relate the ideas and values in the passage to personal experience"
6,D. Writing: Composition on classroom,By the end of this lesson pupils should be able to: (i) use simple sentence to discuss the descriptive composition; (ii) write out point on umy classroom”; (iii) write a composition on the given topic.
6,E. Supplementary Reading,"By the end of the lesson, pupils should be able to: (i) Share with other pupils the story read; (ii) Discuss lessons learnt from the book; (iii) Relate events in the story to their personal lives."
7,-Mid-term tests – Open day – Midterm break – Home work,
8,A. Present perfect with “since” and “for”,"By the end of the lesson, pupils should be able to: (i) recall present perfect tense; (ii) identify present perfect with ‘since’ and ‘for’; (iii) express correct use of present perfect with ‘since’ and ‘for."
8,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) read a passage to identify and pronounce new words; (ii) deduce meaning of the unfamiliar words contextually from the passage; (iii) use the new words in speaking and writings.
8,C. Reading: Oral and written comprehension,"By the end of the lesson, pupils should be able to: (i)discuss the main idea of the passage; use evidence from the passage to discuss supporting ideas; (iii) identify values and lessons in given passages; (iv) relate the ideas and values in the passage to personal experience"
8,D. Writing:Composition on ‘my classroom’,"By the end of the lesson, pupils should be able to: (i) use simple sentence to discuss the descriptive composition; (ii) write out point on “My classroom”; (iii) write a composition on the given topic."
9,A. Structure: Interrogation with response using present perfect,"By the end of the lesson, pupils should be able to: (i) identify interrogative statements; (ii) construct present perfect tense in question forms; (iii) supply appropriate responses to such question forms orally and in witing."
9,B. Vocabulary building (Teaching of new words),"By the end of the lesson, pupils should be able to (i) identify new words and pronounce them; (ii)recognize new words’ meanings; (iii) demonstrate the meaning of the new words; (iv) use the new words in sentences."
9,C. Reading: Oral and Written comprehension,"By the end of the lesson, pupils should be able to: (i) discuss the main idea of the passage (ii) use evidence from the passage to discuss supporting ideas (iii) identify values and lessons in given passages; (iv) relate the ideas and values in the passage to personal experience"
9,D. Writing: Composition about ‘A dog’,"By the end of the lesson, pupils should be able to: (i) use simple sentence to discuss a descriptive composition; (ii) write out points about “a dog”; (iii) write a composition on the given to topic."
9,E. Supplementary Reading,"By the end of the lesson, pupils should be able to: (i) share with other pupils the story read; (ii) discuss lessons leamt from the book; (iii) relate events in the story to their personal lives."
10,A. Structure: Present perfect tense and past perfect tense,"By the end of the lesson, pupils should be able to: (i) Recall present perfect tenses and past perfect tense (ii) Express correct use of present perfect tense and past perfect tense (iii) Differentiate between present perfect tense and past perfect tense."
10,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) read a passage; (ii) identify and pronounce unfamiliar words; (iii) derive the meaning of unfamiliar words contextually; (iv) use the new words in speaking and witings.
10,C. Reading: -Oral and written comprehension,"By the end of the lesson, pupils should be able to: (i) read a given passage; (ii)repeat the story in their own words; (iii) answer questions on the main points in the story in their own words."
10,D. Writing: Composition about “my father”,"By the end of the lesson, pupils should be able to: (i) use simple sentence to discuss a descriptive composition; (ii) write out points about “”my father”; (iii)write a composition on the given topic."
11,A. Structure: -Present perfect tense and Past perfect tense,"By the end of the lesson, pupils should be able to: (i)recall the meaning present perfect tenses and past perfect tense; (ii)express correct use of present perfect tense and past perfect tense; (iii) differentiate between present perfect tense and past perfect tense."
11,B. Vocabulary building,By the end of the lesson pupils should be able to: (i) read a passage; (ii) identify and pronounce unfamiliar words; (iii) derive the meaning of unfamiliar words contextually; (iv) use the new words in speaking and witings.
11,C. Reading: Oral and written comprehension,"By the end of the lesson, pupils should be able to: (i) discuss the main idea of the sentence to the given topic (ii) use the evidence from the passage to discuss surpporting ideas (iii) identify values and lesson in the given passage (iv) relate the ideas and values in the given passage to personnal experience."
11,D. Writing: Composition about “what I do everyday”,By the end of the lesson pupils should be able to: (i) use simple sentence to discuss a descriptive composition; (ii) write out points about “what I do everyday”; (iii)write a composition on the given topic.
12,REVISION,Revise
13,EXAMINATION,EXAMINATION
14,EXAMINATION,EXAMINATION
